date,al_lme_prices,"('FeatureName.EXCHANGE_CURRENCY', 'us_dollar_index')","('FeatureName.EXPORT_CURRENCY', 'canadian_dollar_spot')","('FeatureName.EXPORT_CURRENCY', 'euro_spot')","('FeatureName.EXPORT_CURRENCY', 'emirate_dirham_spot')","('FeatureName.EXPORT_CURRENCY', 'russian_ruble_spot')","('FeatureName.EXPORT_CURRENCY', 'indian_rupee_spot')","('FeatureName.EXPORT_CURRENCY', 'nor_krone_spot')","('FeatureName.EXPORT_CURRENCY', 'australian_dollar_spot')","('FeatureName.EXPORT_CURRENCY', 'malaysian_ringgit_spot')","('FeatureName.IMPORT_CURRENCY', 'euro_spot')","('FeatureName.IMPORT_CURRENCY', 'japanese_yen_spot')","('FeatureName.IMPORT_CURRENCY', 'mexican_peso_spot')","('FeatureName.IMPORT_CURRENCY', 'south_korean_won_spot')","('FeatureName.IMPORT_CURRENCY', 'china_yuan_spot')","('FeatureName.IMPORT_CURRENCY', 'uk_pound_spot')","('FeatureName.IMPORT_CURRENCY', 'indian_rupee_spot')","('FeatureName.INVENTORY_STOCK', 'al_lme_closing_stock')","('FeatureName.INVENTORY_STOCK', 'al_comex_stocks')","('FeatureName.INVENTORY_STOCK', 'al_shfe_stocks')","('FeatureName.INVENTORY', 'al_lme_cancelled_warrants')","('FeatureName.INVENTORY', 'al_lme_delivered_out')","('FeatureName.INVENTORY', 'al_lme_delivered_in')","('FeatureName.SENTIMENT', 'pct_change_indpro_us')","('FeatureName.SENTIMENT', 'vdax_index')","('FeatureName.SENTIMENT', 'vix')","('FeatureName.SENTIMENT', '10yr_tips')","('FeatureName.SENTIMENT', 'ftse_bric_50_index')","('FeatureName.SENTIMENT', 'msci_em_europe_index')","('FeatureName.SENTIMENT', 'msci_europe_index')","('FeatureName.SENTIMENT', 'us_treasuries_2y')","('FeatureName.SENTIMENT', 'us_treasuries_10y')","('FeatureName.SENTIMENT', 'spx_small_cap_index')","('FeatureName.SENTIMENT', 'spx_index')","('FeatureName.SENTIMENT', 'eurostoxx_banks_index')","('FeatureName.SENTIMENT', 'eurostoxx_50_index')","('FeatureName.SENTIMENT', 'bdi')","('FeatureName.SENTIMENT', 'china_300')","('FeatureName.SENTIMENT', 'china_gdp_agr')","('FeatureName.SENTIMENT', 'germany_gdp_agr')","('FeatureName.SENTIMENT', 'japan_gdp_agr')","('FeatureName.SENTIMENT', 'us_gdp_agr')","('FeatureName.SENTIMENT', 'china_caixin_pmi')","('FeatureName.SENTIMENT', 'germany_pmi')","('FeatureName.SENTIMENT', 'japan_pmi')","('FeatureName.SENTIMENT', 'us_pmi')"
2024-04-18,2617.91,106.151,1.3765,1.0643,3.6721,93.795,83.53,11.0422,0.642,4.781,1.0643,154.63,17.075,1379.41,7.2382,1.2435,83.53,504000.0,39004.0,137384.0,332800.0,5250.0,0.0,0.1,20.3527,18.0,2.24,693.5,197.49,2032.594,4.99,4.647,1242.69,5011.1228,139.6,4936.57,1901.0,3569.8018,5.3,-0.2,-0.2,3.0,51.1,41.9,48.2,51.9
2024-04-19,2658.87,106.154,1.3753,1.0654,3.6721,93.0205,83.358,11.007,0.6417,4.781,1.0654,154.63,17.082,1374.3,7.2403,1.2371,83.358,500000.0,39004.0,135104.0,348000.0,4000.0,0.0,0.1,20.3527,18.71,2.21,690.24,197.622,2034.323,4.969,4.615,1253.8,4967.2349,139.63,4918.09,1919.0,3541.6619,5.3,-0.2,-0.2,3.0,51.1,41.9,48.2,51.9
2024-04-22,2697.59,106.077,1.3698,1.0654,3.6721,93.432,83.36,10.9818,0.6449,4.775,1.0654,154.84,17.1317,1378.73,7.243,1.2349,83.36,497300.0,39004.0,134182.0,345300.0,2700.0,0.0,0.1,15.816,16.94,2.21,707.99,197.247,2042.013,4.971,4.623,1264.07,5010.6046,141.08,4936.85,1882.0,3530.9045,5.3,-0.2,-0.2,3.0,51.1,41.9,48.2,51.9
2024-04-23,2592.16,105.675,1.3661,1.0699,3.6721,93.1955,83.269,10.9031,0.6485,4.778,1.0699,154.82,16.939,1373.05,7.2448,1.2448,83.269,496550.0,37933.0,132809.0,343300.0,2000.0,1250.0,0.1,14.3675,15.69,2.2,724.61,197.68,2074.297,4.925,4.598,1288.16,5070.5512,144.02,5008.17,1804.0,3506.2249,5.3,-0.2,-0.2,3.0,51.1,41.9,48.2,51.9
2024-04-24,2591.44,105.857,1.37,1.0697,3.672,92.2957,83.3194,10.9819,0.6497,4.775,1.0697,155.34,17.0556,1377.03,7.246,1.2461,83.3194,494875.0,37933.0,130983.0,341500.0,1800.0,125.0,0.1,14.5144,15.97,2.24,740.36,196.883,2064.457,4.937,4.654,1284.75,5071.6285,142.74,4989.88,1774.0,3521.6219,5.3,-0.2,-0.2,3.0,51.1,41.9,48.2,51.9
2024-04-25,2537.42,105.598,1.3655,1.0729,3.6728,92.2155,83.31,10.9509,0.6517,4.774,1.0729,155.65,17.195,1371.41,7.2393,1.2513,83.31,494150.0,36433.0,129558.0,340775.0,725.0,0.0,0.1,15.1369,15.37,2.28,738.49,196.158,2056.553,4.998,4.706,1274.18,5048.4157,143.27,4939.01,1743.0,3530.2813,5.3,-0.2,-0.2,3.0,51.1,41.9,48.2,51.9
2024-04-26,2539.73,105.938,1.3669,1.0692,3.6728,91.8755,83.4,11.0395,0.6533,4.765,1.0692,158.33,17.139,1376.43,7.2464,1.2489,83.4,492750.0,36433.0,128104.0,339375.0,1400.0,0.0,0.1,13.9466,15.03,2.24,756.43,198.182,2073.298,5.0,4.669,1284.03,5099.9625,144.66,5006.85,1721.0,3584.2686,5.3,-0.2,-0.2,3.0,51.1,41.9,48.2,51.9
2024-04-29,2556.96,105.579,1.3659,1.0719,3.6728,93.3205,83.41,10.9789,0.6566,4.765,1.0719,156.33,17.0016,1374.67,7.2318,1.2561,83.41,490750.0,36433.0,127852.0,358875.0,2000.0,0.0,0.1,13.932,14.67,2.22,757.25,201.508,2080.081,4.973,4.612,1292.52,5116.1676,143.46,4981.09,1684.0,3623.9124,5.3,-0.2,-0.2,3.0,51.1,41.9,48.2,51.9
2024-04-30,2584.84,106.221,1.3777,1.0665,3.6724,93.4455,83.45,11.1033,0.6472,4.77,1.0665,157.8,17.1355,1385.38,7.2401,1.249,83.45,489250.0,36433.0,126227.0,357875.0,1500.0,0.0,-0.7,14.398,15.65,2.28,752.37,199.897,2061.891,5.046,4.684,1267.94,5035.6917,141.63,4921.22,1685.0,3604.3943,5.3,-0.2,-0.2,3.0,51.4,42.2,49.6,49.9
2024-05-01,2553.38,105.755,1.3738,1.0709,3.6727,93.283,83.4555,11.0313,0.6523,4.77,1.0709,154.47,16.985,1377.25,7.2401,1.2525,83.4555,489250.0,33008.0,126227.0,269250.0,0.0,0.0,-0.7,14.398,15.39,2.25,752.0,199.5,2057.147,4.939,4.591,1272.36,5018.385,141.63,4921.22,1688.0,3604.3943,5.3,-0.2,-0.2,3.0,51.4,42.2,49.6,49.9
2024-05-02,2493.18,105.299,1.3671,1.0725,3.6728,91.1205,83.435,10.991,0.6563,4.752,1.0725,153.63,16.9653,1366.75,7.2401,1.2531,83.435,487750.0,33008.0,126227.0,267750.0,1500.0,0.0,-0.7,14.4082,14.68,2.21,775.68,199.667,2053.788,4.877,4.571,1291.39,5064.1953,142.5,4890.61,1774.0,3604.3943,5.3,-0.2,-0.2,3.0,51.4,42.2,49.6,49.9
2024-05-03,2510.81,105.03,1.3684,1.0758,3.6728,90.879,83.376,10.8812,0.6608,4.738,1.0758,152.98,16.96,1354.63,7.2401,1.2544,83.376,486050.0,33008.0,126227.0,266050.0,1700.0,0.0,-0.7,13.0612,13.49,2.15,788.9,200.353,2078.602,4.806,4.5,1301.48,5127.7866,141.38,4921.48,1876.0,3604.3943,5.3,-0.2,-0.2,3.0,51.4,42.2,49.6,49.9
2024-05-06,2510.81,105.051,1.3662,1.0768,3.6724,91.073,83.48,10.8245,0.6624,4.737,1.0768,153.88,16.86,1354.91,7.2078,1.2561,83.48,486050.0,33008.0,123990.0,266050.0,1700.0,0.0,-0.7,13.3136,13.49,2.14,794.14,201.776,2091.235,4.822,4.489,1315.17,5180.7407,142.97,4956.96,1876.0,3657.8767,5.3,-0.2,-0.2,3.0,51.4,42.2,49.6,49.9
2024-05-07,2522.47,105.412,1.3723,1.0752,3.6728,91.4455,83.4581,10.8989,0.6596,4.736,1.0752,154.69,16.876,1358.79,7.2181,1.2504,83.4581,482600.0,33008.0,123387.0,262600.0,3450.0,0.0,-0.7,12.7631,13.23,2.15,786.94,201.915,2115.592,4.828,4.461,1317.61,5187.6979,146.21,5016.1,2083.0,3659.0076,5.3,-0.2,-0.2,3.0,51.4,42.2,49.6,49.9
2024-05-08,2500.08,105.546,1.372,1.0745,3.6728,91.6218,83.462,10.9047,0.6578,4.74,1.0745,155.48,16.895,1364.39,7.2241,1.2496,83.462,479850.0,33008.0,123788.0,259850.0,2750.0,0.0,-0.7,12.7729,13.0,2.17,779.33,202.45,2117.216,4.843,4.492,1314.73,5187.6707,146.09,5038.17,2203.0,3630.2233,5.3,-0.2,-0.2,3.0,51.4,42.2,49.6,49.9
2024-05-09,2513.78,105.227,1.3675,1.0781,3.6723,92.5455,83.441,10.8444,0.6619,4.7385,1.0781,155.46,16.751,1365.09,7.2198,1.2522,83.441,903850.0,33008.0,125224.0,259850.0,2750.0,0.0,-0.7,12.6214,12.69,2.13,787.86,202.331,2125.936,4.807,4.449,1329.76,5214.0814,145.1,5054.41,2166.0,3664.561,5.3,-0.2,-0.2,3.0,51.4,42.2,49.6,49.9
2024-05-10,2483.83,105.301,1.367,1.0769,3.6723,92.6705,83.541,10.8242,0.6601,4.737,1.0769,155.72,16.75,1369.65,7.2261,1.2521,83.541,902550.0,33008.0,125048.0,123175.0,1300.0,0.0,-0.7,13.3315,12.55,2.16,798.14,202.477,2140.392,4.868,4.504,1324.38,5222.6754,145.88,5085.08,2129.0,3666.2771,5.3,-0.2,-0.2,3.0,51.4,42.2,49.6,49.9
2024-05-13,2495.78,105.218,1.3665,1.0788,3.6728,91.5955,83.46,10.8053,0.6607,4.727,1.0788,156.2,16.7991,1366.11,7.2326,1.2558,83.46,1033625.0,33008.0,125048.0,107875.0,75.0,131150.0,-0.7,15.9731,13.6,2.15,809.01,203.554,2148.364,4.857,4.481,1326.22,5221.4156,146.19,5078.96,2066.0,3664.6907,5.3,-0.2,-0.2,3.0,51.4,42.2,49.6,49.9
2024-05-14,2496.12,105.013,1.3647,1.0818,3.6728,91.3205,83.4822,10.8139,0.6623,4.717,1.0818,156.42,16.833,1364.79,7.233,1.2588,83.4822,1033450.0,32808.0,125048.0,208200.0,175.0,0.0,-0.7,16.2824,13.42,2.12,810.35,202.537,2155.352,4.819,4.445,1340.43,5246.6805,147.75,5080.29,1993.0,3657.0454,5.3,-0.2,-0.2,3.0,51.4,42.2,49.6,49.9
2024-05-15,2549.19,104.345,1.3601,1.0882,3.6723,90.746,83.4114,10.6607,0.6692,4.705,1.0882,154.87,16.6799,1352.96,7.219,1.2685,83.4114,1093275.0,32808.0,125048.0,392175.0,175.0,60000.0,-0.7,13.3594,12.45,2.05,809.11,203.103,2173.708,4.736,4.356,1345.71,5308.1496,148.5,5100.9,1889.0,3626.0559,5.3,-0.2,-0.2,3.0,51.4,42.2,49.6,49.9
2024-05-16,2534.34,104.462,1.3618,1.0865,3.6729,90.8705,83.45,10.6875,0.6677,4.681,1.0865,155.38,16.67,1348.49,7.2181,1.2666,83.45,1093275.0,32808.0,125048.0,452175.0,0.0,0.0,-0.7,13.3594,12.42,2.07,821.73,204.459,2171.573,4.791,4.377,1340.8,5297.0985,147.99,5072.45,1817.0,3640.3592,5.3,-0.2,-0.2,3.0,51.4,42.2,49.6,49.9
2024-05-17,2560.23,104.445,1.3609,1.087,3.6729,90.9955,83.28,10.6655,0.6692,4.685,1.087,155.65,16.59,1351.76,7.2234,1.2699,83.28,1092800.0,32808.0,125048.0,454700.0,475.0,0.0,-0.7,13.3594,11.99,2.1,831.84,204.901,2169.945,4.825,4.42,1338.69,5303.2697,149.41,5064.14,1844.0,3677.9696,5.3,-0.2,-0.2,3.0,51.4,42.2,49.6,49.9
2024-05-20,2574.46,104.565,1.3622,1.0855,3.6729,90.663,83.28,10.6987,0.6667,4.683,1.0855,156.24,16.5536,1359.97,7.2344,1.2704,83.28,1092300.0,32808.0,125048.0,536200.0,500.0,0.0,-0.7,12.7718,12.15,2.11,832.9,204.989,2171.904,4.837,4.437,1337.66,5308.1323,148.71,5074.34,1847.0,3690.9623,5.3,-0.2,-0.2,3.0,51.4,42.2,49.6,49.9
2024-05-21,2673.12,104.661,1.3652,1.0854,3.6724,90.2205,83.25,10.6694,0.6664,4.69,1.0854,156.15,16.62,1363.0,7.2376,1.2707,83.25,1125175.0,32808.0,125048.0,517200.0,75.0,32950.0,-0.7,12.5918,11.86,2.09,816.33,205.796,2167.588,4.833,4.414,1336.58,5321.412,147.4,5046.99,1829.0,3676.1611,5.3,-0.2,-0.2,3.0,51.4,42.2,49.6,49.9
2024-05-22,2580.4,104.933,1.3693,1.0821,3.6728,90.1955,83.22,10.7089,0.6618,4.69,1.0821,156.77,16.66,1364.73,7.2409,1.2715,83.22,1127775.0,32808.0,125048.0,473875.0,250.0,2850.0,-0.7,12.6939,12.29,2.1,812.38,204.591,2154.559,4.878,4.434,1327.41,5307.0052,146.55,5025.17,1804.0,3684.451,5.3,-0.2,-0.2,3.0,51.4,42.2,49.6,49.9
2024-05-23,2571.55,105.108,1.3729,1.0813,3.6726,91.6205,83.24,10.6657,0.6606,4.702,1.0813,156.93,16.7153,1367.34,7.2415,1.2697,83.24,1124700.0,32808.0,125048.0,471300.0,3075.0,0.0,-0.7,12.3171,12.77,2.17,799.01,201.417,2154.966,4.933,4.475,1308.74,5267.8381,146.67,5037.6,1796.0,3641.7917,5.3,-0.2,-0.2,3.0,51.4,42.2,49.6,49.9
2024-05-24,2616.58,104.724,1.3661,1.0845,3.6726,89.5955,83.06,10.5843,0.6627,4.71,1.0845,156.99,16.682,1365.93,7.2425,1.274,83.06,1121500.0,32808.0,125048.0,469100.0,3200.0,0.0,-0.7,12.2874,11.93,2.14,790.24,201.136,2154.356,4.953,4.473,1320.59,5304.7176,146.49,5035.41,1797.0,3601.4754,5.3,-0.2,-0.2,3.0,51.4,42.2,49.6,49.9
2024-05-27,2616.58,104.595,1.3632,1.0858,3.6728,88.9455,83.102,10.4834,0.6651,4.695,1.0858,156.86,16.645,1359.93,7.244,1.2767,83.102,1121500.0,32808.0,125048.0,469100.0,3200.0,0.0,-0.7,12.5523,12.36,2.14,795.25,200.165,2163.302,4.953,4.473,1320.59,5304.7176,146.27,5059.2,1797.0,3635.7079,5.3,-0.2,-0.2,3.0,51.4,42.2,49.6,49.9
2024-05-28,2683.56,104.614,1.3645,1.0855,3.6729,88.5705,83.16,10.5053,0.6648,4.692,1.0855,157.16,16.7799,1362.42,7.2448,1.276,83.16,1120050.0,32808.0,125048.0,466475.0,3325.0,1875.0,-0.7,13.0344,12.92,2.2,793.81,198.659,2153.325,4.979,4.542,1315.82,5306.0445,146.95,5030.35,1784.0,3609.1724,5.3,-0.2,-0.2,3.0,51.4,42.2,49.6,49.9
2024-05-29,2721.1,104.614,1.3714,1.08,3.6729,89.5705,83.34,10.592,0.6611,4.702,1.08,157.6,16.948,1370.08,7.2489,1.2707,83.34,1120050.0,32808.0,125048.0,500475.0,0.0,0.0,-0.7,14.0049,14.28,2.25,778.08,197.452,2118.793,4.985,4.624,1299.77,5266.9494,144.46,4963.2,1790.0,3613.5223,5.3,-0.2,-0.2,3.0,51.4,42.2,49.6,49.9
2024-05-30,2656.84,104.716,1.3678,1.0832,3.6724,90.3955,83.28,10.5367,0.6632,4.702,1.0832,156.81,17.0168,1374.74,7.2318,1.273,83.28,1116650.0,32808.0,125048.0,522775.0,3400.0,0.0,-0.7,13.7198,14.47,2.19,772.18,195.122,2136.492,4.929,4.554,1315.53,5235.4773,146.63,4982.18,1801.0,3594.3121,5.3,-0.2,-0.2,3.0,51.4,42.2,49.6,49.9
2024-05-31,2607.14,104.671,1.3626,1.0841,3.6724,90.3755,83.424,10.4669,0.6652,4.704,1.0841,157.31,16.993,1381.68,7.2415,1.2739,83.424,1113150.0,36792.0,125048.0,522175.0,3500.0,0.0,0.4,14.1909,12.92,2.16,761.67,194.117,2146.613,4.893,4.512,1329.65,5277.5073,146.76,4983.67,1815.0,3579.9247,5.3,-0.2,-0.2,3.0,51.7,45.4,50.4,51.3
2024-06-03,2619.36,104.14,1.3627,1.0902,3.6724,89.3205,83.083,10.4386,0.6688,4.704,1.0902,156.1,17.671,1370.36,7.242,1.2804,83.083,1109900.0,38767.0,125048.0,518925.0,3250.0,0.0,0.4,13.8073,13.11,2.08,777.1,198.06,2155.848,4.818,4.402,1323.95,5283.3969,147.06,5003.54,1808.0,3588.7483,5.3,-0.2,-0.2,3.0,51.7,45.4,50.4,51.3
2024-06-04,2618.42,104.11,1.3678,1.0878,3.6724,88.533,83.524,10.5676,0.6644,4.7,1.0878,154.87,17.853,1372.93,7.2393,1.2763,83.524,1111300.0,39392.0,125048.0,525925.0,0.0,1400.0,0.4,14.8054,13.16,2.02,776.05,194.852,2147.699,4.77,4.336,1305.4,5291.3354,143.32,4953.37,1813.0,3615.6714,5.3,-0.2,-0.2,3.0,51.7,45.4,50.4,51.3
2024-06-05,2570.06,104.268,1.3692,1.0868,3.6729,89.0455,83.3703,10.5783,0.6647,4.696,1.0868,156.1,17.493,1368.48,7.2476,1.2785,83.3703,1107500.0,39392.0,125048.0,524125.0,3800.0,0.0,0.4,14.305,12.63,1.99,776.9,194.034,2163.102,4.731,4.289,1319.34,5354.0286,142.99,5035.66,1852.0,3594.7936,5.3,-0.2,-0.2,3.0,51.7,45.4,50.4,51.3
2024-06-06,2594.5,104.102,1.3668,1.0888,3.6724,89.31,83.4656,10.5439,0.6665,4.692,1.0888,155.6,17.97,1363.71,7.2447,1.2788,83.4656,1103500.0,39392.0,125048.0,520125.0,4000.0,0.0,0.4,13.4305,12.58,2.0,778.97,194.705,2180.424,4.72,4.281,1310.9,5352.9622,145.35,5069.09,1869.0,3592.2454,5.3,-0.2,-0.2,3.0,51.7,45.4,50.4,51.3
2024-06-07,2520.61,104.885,1.3764,1.08,3.6724,88.633,83.521,10.7,0.6582,4.688,1.08,156.7,18.38,1378.8,7.2475,1.2721,83.521,1100000.0,39392.0,148561.0,517725.0,3500.0,0.0,0.4,13.3564,12.22,2.13,770.47,193.975,2163.378,4.87,4.428,1296.43,5346.9881,145.47,5051.31,1881.0,3574.1143,5.3,-0.2,-0.2,3.0,51.7,45.4,50.4,51.3
2024-06-10,2509.56,105.15,1.3758,1.0763,3.6728,88.8705,83.5,10.6432,0.6609,4.719,1.0763,157.02,18.21,1373.6,7.2475,1.273,83.5,1096250.0,39392.0,148561.0,518950.0,3750.0,0.0,0.4,14.5124,12.74,2.16,771.76,195.474,2142.308,4.885,4.469,1290.42,5360.7885,143.35,5016.48,1883.0,3574.1143,5.3,-0.2,-0.2,3.0,51.7,45.4,50.4,51.3
2024-06-11,2473.51,105.23,1.3757,1.0739,3.6728,89.2455,83.6,10.6895,0.661,4.717,1.0739,157.07,18.5706,1377.5,7.2544,1.274,83.6,1092550.0,39392.0,150913.0,526950.0,3700.0,0.0,0.4,15.448,12.85,2.12,767.18,194.898,2120.446,4.834,4.402,1285.01,5375.3162,139.54,4965.09,1831.0,3542.8771,5.3,-0.2,-0.2,3.0,51.7,45.4,50.4,51.3
2024-06-12,2518.23,104.645,1.3722,1.0807,3.6729,88.9955,83.43,10.5719,0.6663,4.715,1.0807,156.71,18.73,1369.84,7.238,1.2796,83.43,1085550.0,39392.0,150913.0,574225.0,7000.0,0.0,0.4,13.9423,12.04,2.09,758.23,196.189,2167.129,4.75,4.295,1306.19,5421.0258,140.87,5034.43,1836.0,3544.1225,5.3,-0.2,-0.2,3.0,51.7,45.4,50.4,51.3
2024-06-13,2498.78,105.196,1.3742,1.0735,3.6729,87.8705,83.54,10.6557,0.6635,4.705,1.0735,157.02,18.355,1375.35,7.2522,1.2759,83.54,1079050.0,39367.0,150913.0,592725.0,6500.0,0.0,0.4,16.983,11.94,2.03,765.78,194.765,2124.714,4.688,4.24,1292.9,5433.7432,136.7,4935.5,1942.0,3526.1306,5.3,-0.2,-0.2,3.0,51.7,45.4,50.4,51.3
2024-06-14,2461.73,105.55,1.3735,1.07,3.6729,89.6118,83.547,10.6587,0.6614,4.717,1.07,157.37,18.454,1381.84,7.2557,1.2682,83.547,1073950.0,39367.0,160165.0,589525.0,5600.0,500.0,0.4,19.0561,12.66,2.03,759.98,194.953,2088.814,4.685,4.213,1272.44,5431.6017,133.73,4839.14,1948.0,3541.5331,5.3,-0.2,-0.2,3.0,51.7,45.4,50.4,51.3
2024-06-17,2444.22,105.32,1.3722,1.0734,3.6726,88.7205,83.5,10.6555,0.6612,4.717,1.0734,157.71,18.508,1378.46,7.2561,1.2703,83.5,1068675.0,39367.0,178814.0,585100.0,5275.0,0.0,0.4,20.3725,12.75,2.06,760.14,195.636,2095.668,4.761,4.279,1284.18,5473.2331,135.38,4880.42,1948.0,3536.1986,5.3,-0.2,-0.2,3.0,51.7,45.4,50.4,51.3
2024-06-18,2432.29,105.256,1.3717,1.0738,3.6726,85.3705,83.33,10.5746,0.6655,4.712,1.0738,157.85,18.395,1378.64,7.2543,1.2707,83.33,1066575.0,39367.0,175758.0,584875.0,2100.0,0.0,0.4,17.9034,12.3,2.01,756.11,198.558,2114.261,4.704,4.217,1284.81,5487.0265,136.96,4915.47,1961.0,3545.5902,5.3,-0.2,-0.2,3.0,51.7,45.4,50.4,51.3
2024-06-19,2447.66,105.254,1.3705,1.0742,3.6729,82.634,83.46,10.5584,0.6671,4.705,1.0742,158.08,18.408,1380.97,7.2569,1.2717,83.46,1061000.0,39367.0,170047.0,597425.0,5575.0,0.0,0.4,17.0208,12.48,2.01,775.56,200.063,2112.474,4.704,4.217,1284.81,5487.0265,136.79,4885.45,1943.0,3528.749,5.3,-0.2,-0.2,3.0,51.7,45.4,50.4,51.3
2024-06-20,2471.63,105.588,1.3687,1.07,3.673,87.2455,83.62,10.5478,0.6654,4.708,1.07,158.9,18.3454,1391.93,7.2604,1.2655,83.62,1055425.0,39367.0,167249.0,588850.0,5575.0,0.0,0.4,17.0208,13.28,2.0,771.72,199.841,2126.723,4.729,4.254,1281.0,5473.1688,138.28,4947.73,1984.0,3503.2817,5.3,-0.2,-0.2,3.0,51.7,45.4,50.4,51.3
2024-06-21,2464.95,105.796,1.3694,1.0691,3.673,89.0705,83.558,10.555,0.6639,4.71,1.0691,159.79,18.1,1387.01,7.2609,1.2645,83.558,1049825.0,37226.0,165179.0,583325.0,5600.0,0.0,0.4,17.0208,13.2,2.02,760.68,199.612,2103.617,4.73,4.257,1282.37,5464.6213,135.95,4907.3,1997.0,3495.6198,5.3,-0.2,-0.2,3.0,51.7,45.4,50.4,51.3
2024-06-24,2456.47,105.473,1.3654,1.0732,3.6729,87.9955,83.45,10.5354,0.6656,4.709,1.0732,159.59,17.938,1386.37,7.2586,1.2679,83.45,1044325.0,37226.0,163159.0,577825.0,5500.0,0.0,0.4,15.0978,13.33,2.03,760.87,201.399,2127.708,4.734,4.248,1290.85,5447.8727,138.86,4950.98,1973.0,3476.8102,5.3,-0.2,-0.2,3.0,51.7,45.4,50.4,51.3
2024-06-25,2448.0,105.607,1.3655,1.0713,3.6724,88.2455,83.403,10.6123,0.6645,4.703,1.0713,159.69,18.0932,1390.44,7.2629,1.2683,83.403,1038725.0,37226.0,160533.0,572225.0,5600.0,0.0,0.4,15.7651,12.84,2.01,762.94,200.865,2118.142,4.734,4.238,1279.85,5469.2974,137.82,4935.97,1926.0,3457.9023,5.3,-0.2,-0.2,3.0,51.7,45.4,50.4,51.3
2024-06-26,2466.34,106.052,1.37,1.0679,3.6726,88.2455,83.56,10.6779,0.6646,4.71,1.0679,160.79,18.325,1392.9,7.2666,1.262,83.56,1032875.0,37226.0,158736.0,566375.0,5850.0,0.0,0.4,16.1472,12.55,2.06,762.93,199.286,2102.966,4.749,4.316,1279.83,5477.9036,137.16,4915.94,1964.0,3480.2648,5.3,-0.2,-0.2,3.0,51.7,45.4,50.4,51.3
2024-06-27,2447.97,105.906,1.3701,1.0702,3.6729,84.9955,83.4379,10.6221,0.6645,4.718,1.0702,160.74,18.419,1386.35,7.2688,1.2638,83.4379,1026925.0,35128.0,156608.0,560425.0,5950.0,0.0,0.4,16.4062,12.24,2.03,747.62,199.695,2099.072,4.716,4.288,1285.1,5482.8718,136.74,4902.6,2031.0,3454.1175,5.3,-0.2,-0.2,3.0,51.7,45.4,50.4,51.3
2024-06-28,2487.82,105.866,1.3677,1.0713,3.6729,85.7455,83.355,10.6642,0.6667,4.715,1.0713,160.83,18.33,1380.73,7.2672,1.2642,83.355,1021350.0,34779.0,155863.0,554850.0,5575.0,0.0,0.4,15.9813,12.44,2.08,745.37,201.392,2095.465,4.72,4.343,1296.98,5460.4826,136.81,4894.02,2050.0,3461.657,5.3,-0.2,-0.2,3.0,51.7,45.4,50.4,51.3
2024-07-01,2471.74,105.901,1.3735,1.0738,3.6726,86.7455,83.438,10.6492,0.6659,4.71,1.0738,161.45,18.337,1382.5,7.2683,1.2647,83.438,1014925.0,35274.0,155614.0,548525.0,6425.0,0.0,1.1,14.0907,12.22,2.16,744.97,200.683,2103.881,4.772,4.479,1285.93,5475.0884,140.69,4929.99,2158.0,3478.1827,4.7,0.0,-1.0,3.0,51.8,43.5,50.0,51.6
2024-07-02,2475.78,105.722,1.3676,1.0744,3.6729,87.8455,83.5,10.6679,0.6666,4.717,1.0744,161.44,18.248,1386.03,7.2712,1.2684,83.5,1009825.0,35274.0,154813.0,543425.0,5100.0,0.0,1.1,14.423,12.03,2.13,746.14,198.807,2098.107,4.739,4.436,1291.03,5509.0111,139.03,4906.33,2179.0,3471.7857,4.7,0.0,-1.0,3.0,51.8,43.5,50.0,51.6
2024-07-03,2498.99,105.403,1.3638,1.0786,3.6729,87.8455,83.52,10.5521,0.6704,4.718,1.0786,161.68,18.1592,1386.8,7.2699,1.274,83.52,1004825.0,35274.0,154813.0,538425.0,5000.0,0.0,1.1,13.3879,12.09,2.09,760.29,201.391,2124.678,4.693,4.347,1292.2,5537.0191,141.36,4965.8,2064.0,3463.4141,4.7,0.0,-1.0,3.0,51.8,43.5,50.0,51.6
2024-07-04,2473.53,105.13,1.3613,1.081,3.6729,88.9955,83.475,10.5658,0.6727,4.707,1.081,161.25,18.077,1380.22,7.2668,1.2757,83.475,999725.0,35274.0,153197.0,548325.0,5100.0,0.0,1.1,13.0608,12.26,2.09,763.96,202.682,2137.481,4.693,4.347,1292.2,5537.0191,143.23,4987.48,2021.0,3445.8128,4.7,0.0,-1.0,3.0,51.8,43.5,50.0,51.6
2024-07-05,2478.43,104.875,1.3639,1.0836,3.6729,87.9955,83.5,10.5555,0.6749,4.707,1.0836,160.72,18.0925,1376.57,7.268,1.2808,83.5,994175.0,35249.0,152450.0,546250.0,5550.0,0.0,1.1,13.1647,12.48,2.0,756.79,202.394,2136.043,4.599,4.273,1282.79,5567.1904,142.33,4979.39,1966.0,3431.0605,4.7,0.0,-1.0,3.0,51.8,43.5,50.0,51.6
2024-07-08,2473.92,105.0,1.3635,1.0822,3.6729,86.6205,83.5,10.592,0.6736,4.707,1.0822,160.81,17.996,1383.27,7.2683,1.2804,83.5,988525.0,35249.0,150573.0,541950.0,5650.0,0.0,1.1,11.8459,12.37,2.01,747.96,203.767,2136.92,4.618,4.269,1289.85,5572.8502,142.23,4969.83,1940.0,3401.7604,4.7,0.0,-1.0,3.0,51.8,43.5,50.0,51.6
